text,label,original_tweet,source,confidence,word_count,char_count,has_hashtag,has_mention,cleaned_text,english_word_count
"Ugh, back to class tonight. Feels like I just got out!",literal,"awk have to go back to school tonight  ahh, its like i never leave!",synthetic,1.0,11,54,0,0,ugh back to class tonight feels like i just got out,11
ugh... can’t stop thinking about someone i know i shouldn’t be attached to...,literal,ahh.. not good... im still in &lt;3 with someone i shouldn't be in &lt;3 with.. ,synthetic,1.0,15,77,0,0,ugh can t stop thinking about someone i know i shouldn t be attached to,15
@Lfitzgerald11 I’m seriously thinking about switching teams and becoming a fan too.,literal,@Lfitzgerald11 hmm I might have to switch over n become a fan  ,synthetic,1.0,12,83,0,1,i m seriously thinking about switching teams and becoming a fan too,12
"@mileycyrus safe travels Miley, hope you have a smooth flight! <3",literal,@mileycyrus may god bless u miley  enjoy the flight &lt;3,synthetic,1.0,10,65,0,1,safe travels miley hope you have a smooth flight 3,9
"@janesmith appreciate the share! We've been keeping this review low-key, so every bit of support really counts.",literal,@mickeygomez btw - thanks for the retweet!  We've been floating this evaluation under the radar so we appreciate all the help. ,synthetic,1.0,18,111,0,1,appreciate the share we ve been keeping this review low key so every bit of support really counts,18
Heading to Home Depot to pick up supplies for my Mjolnir Mark VI armor build—excited to finally have a project to focus on.,literal,Omw to walmart to get materials to begin my mjolnir mark VI armor  finally something to keep me occupied.,synthetic,1.0,24,123,0,0,heading to home depot to pick up supplies for my mjolnir mark vi armor build excited to finally have a project to focus on,24
Sad to hear about the passing of Andy Hughes from The Orb. Rest in peace.,literal,RIP The Orb's Andy Hughs ,synthetic,1.0,15,73,0,0,sad to hear about the passing of andy hughes from the orb rest in peace,15
sent the initial @techmiso draft over to @jark today. feeling good about it so far,literal,just emailed first @techmiso draft to @jark. fairly excited about it ,synthetic,1.0,13,82,0,1,sent the initial draft over to today feeling good about it so far,13
"@JCullenx I had to get at least a 6c in science to switch to humanities, but I’m just one grade lower than that.",literal,@JCullenx i needed to be at least a 6c in science to change to humanities and im one fucking sublevel below ,synthetic,1.0,23,112,0,1,i had to get at least a 6c in science to switch to humanities but i m just one grade lower than that,22
@WordLiife just got your message. I’ll be looking for you and @guerillamilk in July. Had lots of plans for you. Got the whole family ready to hang out with you.,literal,@WordLiife just got msg.  so  !   wll be lookin 4 ya &amp; @guerillamilk N july . had mad plns 4 ya. got tha whle fam ready 2 kick it wit ya,synthetic,1.0,29,160,0,1,just got your message i ll be looking for you and in july had lots of plans for you got the whole family ready to hang out with you,29
"@cazp09 it’s gotten worse and more swollen at the back now, so I have an appointment with the doctor tomorrow xx",literal,@cazp09 and  now  its   swollen  up more  around the back so im  going to the  doctors  tomorrow  xx,synthetic,1.0,21,112,0,1,it s gotten worse and more swollen at the back now so i have an appointment with the doctor tomorrow xx,21
@Mad_Gab I really need a Tivo to catch all my shows.,literal,@Mad_Gab .....I wish I had Tivo. ,synthetic,1.0,10,52,0,1,i really need a tivo to catch all my shows,10
@PlaneMad That looks amazing! I really want to try that one day too.,literal,@PlaneMad Wow! I hope to do something like that SOMEDAY ,synthetic,1.0,12,68,0,1,that looks amazing i really want to try that one day too,12
@cashstwit Just got back from Town Square. It’s such a nice spot to relax.,literal,"@cashstwit LOL, I was just there.  I love Town Square.",synthetic,1.0,14,74,0,1,just got back from town square it s such a nice spot to relax,14
"@JasonBradbury how’s the new iPhone? Heard O2 charges £15 extra for tethering two iPhones to free WiFi. Bit steep, isn’t it?",literal,"@JasonBradbury haws the new iPhone ;) any good , funny o2 charging for tethring two iphones to free wifi  Â£15 on top  not good",synthetic,1.0,22,124,0,1,how s the new iphone heard o2 charges 15 extra for tethering two iphones to free wifi bit steep isn t it,20
Definitely not for the little ones... The Hangover had me laughing nonstop. Solid 5/5 stars. Highly recommend checking it out. Simple as that.,literal,Not 4 our kids ... The Hangover is the funniest movie I've seen in years. 2 thumbs WAY up ... 5/5 stars ... a must see. That covers it. ,synthetic,1.0,24,142,0,0,definitely not for the little ones the hangover had me laughing nonstop solid 5 5 stars highly recommend checking it out simple as that,22
Just learned that mobypcic automatically posts several links after batch uploads. Apologies for any accidental spam caused.,literal,Was informed that mobypcic tweets out multiple links upon batch-upload. Sorry for unintentional spamming ,synthetic,1.0,17,123,0,0,just learned that mobypcic automatically posts several links after batch uploads apologies for any accidental spam caused,17
"Exhausted—spent the afternoon by the pool, then did some errands. Heading to Mark's wake tonight. Off to Manhattan tomorrow through Friday.",literal,"Tiiiiiiiiiiiiiired---chillin' by the pool, then running errands. Mark's wake tonite  Then Manhattan tom. thru Fri",synthetic,1.0,23,139,0,0,exhausted spent the afternoon by the pool then did some errands heading to mark s wake tonight off to manhattan tomorrow through friday,23
"@4boys4now@lizstlawrence I was disappointed by Seven Pounds, it didn’t meet the hype I had for it.",literal,@4boys4now@lizstlawrence I give Seven Pounds a thumbs down  I had much higher expectations.,synthetic,1.0,16,98,0,1,i was disappointed by seven pounds it didn t meet the hype i had for it,16
Just finished watching a movie named 'Push' and it was pretty good.,literal,wow just watch a movie called 'Push' very nice ,synthetic,1.0,12,67,0,0,just finished watching a movie named push and it was pretty good,12
"@diarmid_ Yeah, fans really do make it better. I’ve met a lot of great people through them, which is awesome. Fans definitely add to the whole experience!",literal,@diarmid_ YAY there fans do rock just cause im there fan and i rock hahhaa JOKE!! there fans do rock and made lots of mates through them ,synthetic,1.0,27,154,0,1,yeah fans really do make it better i ve met a lot of great people through them which is awesome fans definitely add to the whole experience,27
"Just put the filet mignon on the grill, fingers crossed I get another one to cook soon.",literal,The filet migon is on the grill hopefully I get another filet migon ,synthetic,1.0,17,87,0,0,just put the filet mignon on the grill fingers crossed i get another one to cook soon,17
"@miss_devi thanks. i probably won’t, but i get what you mean",literal,@miss_devi thankyou. i wont but you know ,synthetic,1.0,11,60,0,1,thanks i probably won t but i get what you mean,11
"@simplyminda did you save the photo or delete it from your phone? be honest, no need to act shady.",literal,@simplyminda so u either got the pic or NOT bitch! did u erase the shit off ur phone loser?! ,synthetic,1.0,18,98,0,1,did you save the photo or delete it from your phone be honest no need to act shady,18
"@belllareow yeah, so my message came off harsh lol, didn’t mean it like that. love you tho x",literal,"@belllareow okay, so im a bitch cause of my message;) sorry  you ily me  x",synthetic,1.0,18,92,0,1,yeah so my message came off harsh lol didn t mean it like that love you tho x,18
On my way to Glasgow to rehearse for the show I have coming up.,literal,Heading into Glasgow for a rehearsal for my upcoming show ,synthetic,1.0,14,63,0,0,on my way to glasgow to rehearse for the show i have coming up,14
"Holding the globe in my hands, feeling like a girl without a body, just endless possibilities.",literal,http://twitpic.com/7gt3n - I'm a bodyless girl with the world in my hands. ,synthetic,1.0,16,94,0,0,holding the globe in my hands feeling like a girl without a body just endless possibilities,16
"Pulled an all-nighter, have work soon, feeling exhausted already!",literal,Stayed up all night  work later  i'm so tired!!,synthetic,1.0,10,65,0,0,pulled an all nighter have work soon feeling exhausted already,10
"Counting down the days until I’m gone in 2 weeks. Honestly, I won’t miss the noise or the chaos when my head’s pounding. Definitely not.",literal,Whoooo. Ill miss everyone in 2 weeks though!!!  I'll miss all your losers screaming at the top of your lungs when i have a headache. NOTTT,synthetic,1.0,28,136,0,0,counting down the days until i m gone in 2 weeks honestly i won t miss the noise or the chaos when my head s pounding definitely not,27
What is happening with our senators lately? This is really disappointing. http://bit.ly/128rsG,literal,WHY ARE OUR SENATORS SO EMBARRASSING???  http://bit.ly/128rsG,synthetic,1.0,11,94,0,0,what is happening with our senators lately this is really disappointing,11
